turn	x1	x2	y1	y2
34	9.994969e-6	1.828077e-7	1.070727e-5	7.99463e-7
35	9.221251e-6	-1.583905e-6	9.992393e-6	-5.630767e-7
36	1.067922e-5	-1.944008e-7	1.080253e-5	-8.478093e-8
37	1.035815e-5	5.55686e-7	1.081087e-5	8.602463e-7
38	9.145906e-6	-1.40312e-6	1.000064e-5	-4.392335e-7
39	1.035462e-5	-7.129819e-7	1.069366e-5	-2.543253e-7
40	1.066021e-5	7.535549e-7	1.090161e-5	8.86563e-7
41	9.231184e-6	-1.02663e-6	1.003722e-5	-2.919725e-7
42	9.983391e-6	-1.185254e-6	1.056844e-5	-4.078404e-7
43	1.084584e-5	7.318191e-7	1.09681e-5	8.70431e-7
44	9.461925e-6	-5.230324e-7	1.010646e-5	-1.236891e-7
45	9.637932e-6	-1.528592e-6	1.044277e-5	-5.33223e-7
46	1.088273e-5	4.748661e-7	1.100544e-5	8.130628e-7
47	9.795054e-6	-2.267177e-9	1.01947e-5	5.412358e-8
48	9.377935e-6	-1.673057e-6	1.032474e-5	-6.31426e-7
49	1.075181e-5	4.760547e-8	1.102069e-5	7.198953e-7
50	1.016516e-5	4.539156e-7	1.029282e-5	2.36666e-7
51	9.256141e-6	-1.584725e-6	1.022738e-5	-6.968771e-7
52	1.048121e-5	-4.853093e-7	1.100802e-5	5.905519e-7
53	1.048002e-5	7.643787e-7	1.039645e-5	4.16432e-7
54	9.278371e-6	-1.269199e-6	1.015753e-5	-7.162478e-7
55	1.013765e-5	-1.032872e-6	1.096968e-5	4.224587e-7
56	1.069163e-5	8.632563e-7	1.050555e-5	5.806897e-7
57	9.447447e-6	-7.763494e-7	1.010703e-5	-6.8948e-7
58	9.800073e-6	-1.485747e-6	1.09013e-5	2.302459e-7
59	1.076826e-5	7.025089e-7	1.061734e-5	7.181734e-7
60	9.722825e-6	-2.192216e-7	1.008488e-5	-6.195194e-7
61	9.525522e-6	-1.752137e-6	1.081351e-5	2.857584e-8
62	1.070355e-5	3.244156e-7	1.071542e-5	8.16635e-7
63	1.005439e-5	3.144613e-7	1.00872e-5	-5.024316e-7
64	9.364239e-6	-1.768008e-6	1.071397e-5	-1.74139e-7
65	1.050258e-5	-2.021971e-7	1.080237e-5	8.690174e-7
66	1.038457e-5	7.112161e-7	1.010787e-5	-3.384945e-7
67	9.349849e-6	-1.528382e-6	1.06069e-5	-3.648007e-7
68	1.020535e-5	-7.753968e-7	1.087365e-5	8.698215e-7
69	1.063374e-5	8.946964e-7	1.014882e-5	-1.415779e-7
70	9.467591e-6	-1.079587e-6	1.050605e-5	-5.385256e-7
71	9.858306e-6	-1.287082e-6	1.091726e-5	8.225631e-7
72	1.07546e-5	8.269983e-7	1.020829e-5	8.11467e-8
73	9.713956e-6	-5.033911e-7	1.041661e-5	-6.78033e-7
74	9.555782e-6	-1.634314e-6	1.092868e-5	7.23881e-7
75	1.071969e-5	5.110725e-7	1.028473e-5	3.0521e-7
76	1.002927e-5	6.186609e-8	1.034313e-5	-7.701263e-7
77	9.355645e-6	-1.745265e-6	1.091064e-5	5.78825e-7
78	1.053431e-5	2.76318e-8	1.037287e-5	5.191903e-7
79	1.034654e-5	5.210426e-7	1.028392e-5	-8.051964e-7
80	9.299345e-6	-1.609961e-6	1.086965e-5	3.946954e-7
81	1.023353e-5	-5.264293e-7	1.046972e-5	7.032522e-7
82	1.060643e-5	7.909354e-7	1.023578e-5	-7.775467e-7
83	9.401108e-6	-1.279535e-6	1.081687e-5	1.877905e-7
84	9.885228e-6	-1.058525e-6	1.056229e-5	8.511403e-7
85	1.075108e-5	8.330078e-7	1.02011e-5	-6.951744e-7
