freq	amp_e_x	amp_p_x	amp_e_y	amp_p_y
0.058837890625	6.8625190472715275e-6	3.0228361500611226e-8	3.1853096841250502e-6	6.954116193562117e-8
0.05908203125	2.1265108162273887e-6	2.1304879781545537e-8	1.0374825800156713e-6	1.5003822016698708e-7
0.059326171875	2.1160633537220015e-6	3.337244874596101e-8	2.104013285102981e-6	6.24305018662316e-8
0.0595703125	2.4971694525642295e-6	1.116676832784946e-7	2.645503195464497e-6	1.1700236935664458e-7
0.059814453125	4.801721171871241e-6	9.771966811657403e-8	1.7213561797614618e-6	4.514624114266403e-8
0.06005859375	6.204664621858182e-6	9.326633146257771e-8	1.6370580477656233e-6	1.1152101254355665e-7
0.060302734375	5.644548041483968e-6	1.1818801983816365e-7	9.718589404349458e-7	7.188913344276936e-8
0.060546875	3.6832119076830637e-6	1.103984257391546e-7	2.036653664770064e-6	1.2740291655202064e-7
0.060791015625	3.7084853973065383e-6	5.909777589021065e-8	9.607245318413963e-7	1.3764401007157828e-7
0.06103515625	9.284464528164222e-6	4.2947808461121626e-8	1.026226400149459e-6	1.4882959040590527e-7
0.061279296875	8.618553169411442e-6	4.2228867478060294e-8	1.1166552543293475e-6	1.4087208536227642e-7
0.0615234375	5.319452087805853e-6	2.6434764745302913e-8	8.762643266294229e-7	4.148016088029643e-8
0.061767578125	1.8292567591026542e-6	6.087637720434919e-8	7.686957107788808e-7	7.476922131948917e-8
0.06201171875	3.9038202541022045e-6	1.4348538535566766e-7	1.1496661451795901e-6	2.5229442933420854e-8
0.062255859375	7.207433934997877e-6	1.7660927112803037e-7	1.9409616867306788e-7	4.4544545445760145e-8
0.0625	8.278117429277842e-6	1.0678288026023803e-7	1.3445943879502495e-6	4.049999578142909e-8
0.062744140625	8.018541566079715e-6	1.6936068257668215e-7	5.697968534738136e-7	5.0235407135454856e-8
0.06298828125	9.652644961761085e-6	1.6108853940053252e-7	3.7096286431836866e-7	1.9732583632022645e-8
0.063232421875	7.286381264007551e-6	6.091409859273114e-8	1.0423708419959554e-7	3.783465147393893e-8
0.0634765625	2.3851483572164112e-6	1.1957155785924972e-7	6.887099142960282e-7	6.264570386167105e-8
0.063720703125	1.8134238146061387e-6	7.120872404306821e-8	9.433790291739502e-7	3.6945807004259974e-8
0.06396484375	4.23160278141032e-6	6.624130810350148e-8	2.5907745412002096e-7	5.631375323608837e-8
